,created_at,text,user,source,favorite_count,retweet_count,location,verified,screen_name
58,2022-01-27 10:50:14+00:00,"@medienkontrolle ....läuft....🤯...Long-Covid ist offensichtlich zu abstrakt für viele Mitbürger*innen...""ich will i… https://t.co/tqVDXqiY03","{'id': 1098261870459437057, 'id_str': '1098261870459437057', 'name': 'Guiseppe Contra', 'screen_name': 'GuiseppeContra', 'location': 'Austria', 'description': 'Musiker, Singer-Songwriter, Aktivist für ein menschlich-solidarisches Miteinander und die Teilhabe aller Wesen an den Ressourcen dieser Welt!', 'url': 'https://t.co/R3PwG6Ntkd', 'entities': {'url': {'urls': [{'url': 'https://t.co/R3PwG6Ntkd', 'expanded_url': 'http://www.guiseppecontra.com', 'display_url': 'guiseppecontra.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 721, 'friends_count': 2035, 'listed_count': 3, 'created_at': 'Wed Feb 20 16:43:29 +0000 2019', 'favourites_count': 40479, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 19110, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1275904851134877696/0V5zyh9g_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1275904851134877696/0V5zyh9g_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1098261870459437057/1550681432', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",Tw Web AP,0,0,Austria,No,GuiseppeContra
59,2022-01-27 10:50:06+00:00,4 positive Kinder + 1 Betreuerin in meinem KiGa + ich wurde davon nicht informiert!!! Bei Bindehautentzündung hing… https://t.co/68g1QJivto,"{'id': 400057790, 'id_str': '400057790', 'name': 'Dagmar Lagerkoller', 'screen_name': 'calgary76', 'location': 'Innsbruck, Österreich', 'description': 'feminist,  linguist & passionate cyclist//\ncorpus & discourse linguistics//corpus building //digital humanities//\nmostly ranting about Austria', 'url': 'https://t.co/MvoGPmP4oU', 'entities': {'url': {'urls': [{'url': 'https://t.co/MvoGPmP4oU', 'expanded_url': 'https://uibk.academia.edu/ClaudiaPosch', 'display_url': 'uibk.academia.edu/ClaudiaPosch', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 726, 'friends_count': 1632, 'listed_count': 30, 'created_at': 'Fri Oct 28 12:57:23 +0000 2011', 'favourites_count': 21947, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 9771, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1459271926912892929/bBrKDYby_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1459271926912892929/bBrKDYby_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/400057790/1593208673', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",Tw Web AP,10,2,"Innsbruck, Österreich",No,calgary76
60,2022-01-27 10:49:44+00:00,"@reisburgerin @nuri_schnuri @_lavIT @SHomburg Ist halt ne politische Entscheidung. Kein Beweis dafür, dass Covid ja… https://t.co/uG4GQ9zCH1","{'id': 870212953290756096, 'id_str': '870212953290756096', 'name': 'Hajoist', 'screen_name': 'HajoistPSN', 'location': 'Münster, Deutschland', 'description': '-', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 14, 'friends_count': 158, 'listed_count': 0, 'created_at': 'Thu Jun 01 09:38:30 +0000 2017', 'favourites_count': 1317, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1306, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1256292687155736576/QfIV2MQC_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1256292687155736576/QfIV2MQC_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/870212953290756096/1588358507', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",Android,1,0,"Münster, Deutschland",No,HajoistPSN
61,2022-01-27 10:49:40+00:00,"@ChristinaBerndt Es sind die positiv getesteten, ob primär wegen covid steht auf einem anderen Blatt. Gucken sie ei… https://t.co/dGAFShFEwr","{'id': 1236360367061774336, 'id_str': '1236360367061774336', 'name': 'lacan‘sche schmierbrille', 'screen_name': 'LacanSche', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 3, 'friends_count': 313, 'listed_count': 0, 'created_at': 'Sat Mar 07 18:37:46 +0000 2020', 'favourites_count': 1738, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 476, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1236360488382062592/bJRJYYTI_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1236360488382062592/bJRJYYTI_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",iPhone,0,0,,No,LacanSche
62,2022-01-27 10:49:25+00:00,"@tagesschau So ein Glück ! Es gibt keine Friedensbewegung mehr, alle starren auf die Covid-Zahlen, fridays for futu… https://t.co/j7gZqPaOxJ","{'id': 2480180346, 'id_str': '2480180346', 'name': 'rari', 'screen_name': 'rari123', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 12, 'friends_count': 41, 'listed_count': 1, 'created_at': 'Tue May 06 18:25:13 +0000 2014', 'favourites_count': 388, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 19423, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': True, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",Android,0,0,,No,rari123
63,2022-01-27 10:49:18+00:00,@n_oname1999 @Bastioeff41 @Karl_Lauterbach So brauch ich nicht? Weil auch Pims/Long-Covid und alles was noch so mit… https://t.co/rJ0EaxF4Pz,"{'id': 197915411, 'id_str': '197915411', 'name': 'Die Bademeisterin', 'screen_name': 'Agility_Junkies', 'location': 'Kassel', 'description': 'Hundesportker  und Schwimmlehrerin', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 46, 'friends_count': 74, 'listed_count': 1, 'created_at': 'Sat Oct 02 20:35:58 +0000 2010', 'favourites_count': 2423, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 461, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '352726', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/504355832507539456/0gPSfWIO_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/504355832507539456/0gPSfWIO_normal.jpeg', 'profile_link_color': '227000', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",iPhone,0,0,Kassel,No,Agility_Junkies
64,2022-01-27 10:49:14+00:00,"Joe Rogan würde angeblich FakeNews über COVID verbreiten.

Man kann feststellen, dass die Linke ihren(!) Rock'n'Rol… https://t.co/pT9RR7r6zy","{'id': 135280196, 'id_str': '135280196', 'name': 'AirHard 🖤💛🗽', 'screen_name': 'hauwech3', 'location': '', 'description': 'Links ist ein Eintreten für linke Politik. Rechts für rechte Politik. Libertär aber ist eine Position gegen Politik. #AustrianEconomics\nPronomen: ich / meins', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1064, 'friends_count': 1143, 'listed_count': 27, 'created_at': 'Tue Apr 20 21:28:11 +0000 2010', 'favourites_count': 7167, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 35621, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '453F0C', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1364353480723415043/-1Ftj2ns_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1364353480723415043/-1Ftj2ns_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/135280196/1472304616', 'profile_link_color': '0099CC', 'profile_sidebar_border_color': 'FFF8AD', 'profile_sidebar_fill_color': 'F6FFD1', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",Android,0,0,,No,hauwech3
65,2022-01-27 10:49:12+00:00,"Und es kam, wie es kommen muss. Ein Kind in der Klasse von K3 nun mit schweren Symptomen erkrankt. Es deutet alles… https://t.co/RzfIRpJdL1","{'id': 730218697, 'id_str': '730218697', 'name': 'Freakanyl', 'screen_name': 'Doktor_FreakOut', 'location': 'Neuland', 'description': '“Emergency medicine: the most interesting 15 minutes of every other specialty.” - Joe Lex / Ubi pus, ibi evacua! Offizieller Bewährungshelfer der @Ann_Waeltin', 'url': 'https://t.co/b43iP4FAFM', 'entities': {'url': {'urls': [{'url': 'https://t.co/b43iP4FAFM', 'expanded_url': 'http://doktorfreakout.com', 'display_url': 'doktorfreakout.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 33680, 'friends_count': 614, 'listed_count': 356, 'created_at': 'Wed Aug 01 07:46:39 +0000 2012', 'favourites_count': 234589, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 59690, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1381851534854651907/7v3rTAps_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1381851534854651907/7v3rTAps_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/730218697/1637910318', 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular', 'withheld_in_countries': []}",iPhone,39,14,Neuland,No,Doktor_FreakOut
66,2022-01-27 10:49:12+00:00,Post-Covid-Syndrom - Genesen und trotzdem krank: Long Covid im Beruf https://t.co/6roaZbMgxw https://t.co/PEA2A6yrkY,"{'id': 718145940, 'id_str': '718145940', 'name': 'Cityreport24', 'screen_name': 'CityReport', 'location': 'Potsdam', 'description': 'Aktuelle Meldungen des Tages auf einer Webseite.', 'url': 'https://t.co/fC2aXBDF5H', 'entities': {'url': {'urls': [{'url': 'https://t.co/fC2aXBDF5H', 'expanded_url': 'https://cityreport.pnr24-online.de', 'display_url': 'cityreport.pnr24-online.de', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2210, 'friends_count': 4907, 'listed_count': 114, 'created_at': 'Thu Jul 26 13:48:05 +0000 2012', 'favourites_count': 2783, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1246451, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '709397', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1357380553050365952/oZbhl-sn_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1357380553050365952/oZbhl-sn_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/718145940/1571516686', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'A0C5C7', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",website,0,0,Potsdam,No,CityReport
67,2022-01-27 10:48:56+00:00,@Bitmap1337 @doc_ecmo Zum Glück werden auch bei uns die Invasiv-beatmeten Patienten gezählt mit Covid-19 Diagnose g… https://t.co/Og6pX0LSgD,"{'id': 1348294438704001024, 'id_str': '1348294438704001024', 'name': 'Pandemiebeobachter', 'screen_name': 'MPathiee', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 87, 'friends_count': 558, 'listed_count': 0, 'created_at': 'Sun Jan 10 15:43:52 +0000 2021', 'favourites_count': 535, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3001, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1468213869713702917/tdpD-Cz3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1468213869713702917/tdpD-Cz3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1348294438704001024/1638884439', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",Android,0,0,,No,MPathiee
68,2022-01-27 10:48:51+00:00,@TomMayerEuropa Müssen es gleich Tote sein? Reicht long covid nicht mit all den Folgen?,"{'id': 1396568803555823619, 'id_str': '1396568803555823619', 'name': 'Anar', 'screen_name': 'Anar90068571', 'location': '', 'description': 'strebe danach, die zu sein, die ich werden könnte.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 15, 'friends_count': 41, 'listed_count': 0, 'created_at': 'Sun May 23 20:48:59 +0000 2021', 'favourites_count': 393, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1796, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1396569116132134912/ksnpk-IQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1396569116132134912/ksnpk-IQ_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",Android,0,0,,No,Anar90068571
69,2022-01-27 10:48:44+00:00,@klaus958259770 @rudi_anschober Long covid ist nad+ mangel in meisten fällen. Niacin + Melatonin funktioniert bei den meisten.,"{'id': 1265918427752955905, 'id_str': '1265918427752955905', 'name': '❌InfinitiEncoded❌', 'screen_name': 'VrilKing', 'location': '', 'description': 'Chemical Engineer. Investor and Trader. Regularly banned. u/1140 on Twetch. shokun@moneybutton.com', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 177, 'friends_count': 523, 'listed_count': 1, 'created_at': 'Thu May 28 08:10:58 +0000 2020', 'favourites_count': 2620, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2994, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1387499885214240772/7KSomHGf_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1387499885214240772/7KSomHGf_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1265918427752955905/1621704229', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",Tw Web AP,0,0,,No,VrilKing
70,2022-01-27 10:48:44+00:00,"@multiburst Long covid ist auch mein Schreckgespenst. Da wir alle soweit gesund, jung und geimpft/geboostert sind,… https://t.co/5KuCKEYcbC","{'id': 1102860414155739136, 'id_str': '1102860414155739136', 'name': 'TheOffendedCyclist', 'screen_name': 'CyclistOffended', 'location': '', 'description': 'beruflich mit dem Fahrrad hier, um rumzupöbeln:)\n\nHe/him', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 375, 'friends_count': 410, 'listed_count': 4, 'created_at': 'Tue Mar 05 09:16:27 +0000 2019', 'favourites_count': 46519, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 12301, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1104010586080399361/LoIXXTMM_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1104010586080399361/LoIXXTMM_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1102860414155739136/1642066530', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",Android,1,0,,No,CyclistOffended
71,2022-01-27 10:48:38+00:00,@dee_munich @dejavecue @DavidSchu @janboehm Long Covid Kids gibt’s doch nirgends valide belegt. Sonst bitte die Quelle,"{'id': 1364281673756667913, 'id_str': '1364281673756667913', 'name': 'PrinzessinStradivari', 'screen_name': 'PStradivari', 'location': '', 'description': 'selfish, proud and real', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 26, 'listed_count': 0, 'created_at': 'Tue Feb 23 18:31:24 +0000 2021', 'favourites_count': 110, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 311, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1364281992586616833/iyeaT7zs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1364281992586616833/iyeaT7zs_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",iPhone,0,0,,No,PStradivari
72,2022-01-27 10:48:38+00:00,"Nur noch heute mitzeichnen :
Keine Covid-Impfpflicht für das Pflegepersonal/Bereitstellung einer sinnvollen Teststr… https://t.co/KEc8QM22m4","{'id': 1378377294864125952, 'id_str': '1378377294864125952', 'name': 'Sonja', 'screen_name': 'Sonja84697640', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 105, 'friends_count': 98, 'listed_count': 0, 'created_at': 'Sat Apr 03 16:02:25 +0000 2021', 'favourites_count': 1377, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1357, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1432343643164119047/MaX9rzpK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1432343643164119047/MaX9rzpK_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",iPhone,0,0,,No,Sonja84697640
73,2022-01-27 10:48:33+00:00,@ChristinaBerndt Der entscheidende Satz des Artikels lautet doch: „In England wurde in der vergangenen Woche nur et… https://t.co/0TvRPsWuiz,"{'id': 837293296154259456, 'id_str': '837293296154259456', 'name': 'Mathias Pellack', 'screen_name': 'mathias_pellack', 'location': 'Berlin, Deutschland', 'description': 'Redakteur der Wochenzeitung Junge Freiheit', 'url': 'https://t.co/j4ro9H2Jvi', 'entities': {'url': {'urls': [{'url': 'https://t.co/j4ro9H2Jvi', 'expanded_url': 'http://jungefreiheit.de', 'display_url': 'jungefreiheit.de', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 261, 'friends_count': 1301, 'listed_count': 1, 'created_at': 'Thu Mar 02 13:27:32 +0000 2017', 'favourites_count': 10656, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2637, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/918204897606160385/R3uMPwcS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/918204897606160385/R3uMPwcS_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",iPhone,0,0,"Berlin, Deutschland",No,mathias_pellack
74,2022-01-27 10:48:15+00:00,"@FinanzenBW @MSI_BW Und hier mal ein Zitate aus deiner Quelle:
""Die weitere Ausbreitung der Omikron-Variante schein… https://t.co/YoJbOfHj2T","{'id': 1433720759663407106, 'id_str': '1433720759663407106', 'name': 'Flubberlike', 'screen_name': 'flubberlike', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 11, 'friends_count': 153, 'listed_count': 2, 'created_at': 'Fri Sep 03 09:17:33 +0000 2021', 'favourites_count': 1792, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1930, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1433760164021166086/Rr4FQROc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1433760164021166086/Rr4FQROc_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",Tw Web AP,0,0,,No,flubberlike
